Date,Total bicicle usage(seconds),Number of trips,Proportion members,Usage per bike(seconds),Week day,prcp,t max,t min,average Temp,Holiday,Holiday/Weekend,Year,Month,Week,Day,membership,Temp Level,Rain Level,Day of year,Season
2011-03-14,2331273.0,2032,0.8233267716535433,1147.0,Monday,0.0,11.7,-0.6,5.55,0,0,2011,3,11,14,high,cold,dry,73,winter
2011-03-15,1949907.0,2024,0.857707509881423,963.0,Tuesday,0.13,10.0,0.6,5.3,0,0,2011,3,11,15,high,cold,light,74,winter
2011-03-16,2216134.0,2172,0.8522099447513812,1020.0,Wednesday,0.47,15.0,5.0,10.0,0,0,2011,3,11,16,high,cold,light,75,winter
2011-03-17,3153020.0,2718,0.8443708609271523,1160.0,Thursday,0.0,18.3,3.9,11.1,0,0,2011,3,11,17,high,cold,dry,76,winter
2011-03-18,4283281.0,3194,0.7235441452723858,1341.0,Friday,0.0,27.2,8.9,18.05,0,0,2011,3,11,18,medium,nice,dry,77,winter
2011-03-19,6581933.0,3056,0.5346858638743456,2154.0,Saturday,0.0,19.4,6.1,12.75,0,1,2011,3,11,19,low,cold,dry,78,winter
2011-03-20,4392576.0,2418,0.5674110835401158,1817.0,Sunday,0.0,10.0,2.2,6.1,0,1,2011,3,11,20,low,cold,dry,79,winter
2011-03-21,2159318.0,2058,0.8051506316812439,1049.0,Monday,0.21,21.1,6.1,13.600000000000001,0,0,2011,3,12,21,high,cold,light,80,spring
2011-03-22,2713950.0,2667,0.8275215598050244,1018.0,Tuesday,0.03,16.7,7.8,12.25,0,0,2011,3,12,22,high,cold,light,81,spring
2011-03-23,1575299.0,2101,0.9033793431699192,750.0,Wednesday,0.28,7.8,5.6,6.699999999999999,0,0,2011,3,12,23,high,cold,light,82,spring
2011-03-24,1400225.0,1844,0.9099783080260304,759.0,Thursday,0.02,6.1,0.6,3.3499999999999996,0,0,2011,3,12,24,high,cold,light,83,spring
2011-03-25,2184076.0,2186,0.8627630375114365,999.0,Friday,0.0,7.8,-2.8,2.5,0,0,2011,3,12,25,high,cold,dry,84,spring
2011-03-26,4584978.0,2458,0.6008950366151342,1865.0,Saturday,0.0,7.8,-2.2,2.8,0,1,2011,3,12,26,low,cold,dry,85,spring
2011-03-27,2027456.0,1665,0.7177177177177178,1218.0,Sunday,0.0,8.3,-1.1,3.6000000000000005,0,1,2011,3,12,27,medium,cold,dry,86,spring
2011-03-28,1803979.0,2004,0.8892215568862275,900.0,Monday,0.0,8.9,-2.2,3.35,0,0,2011,3,13,28,high,cold,dry,87,spring
2011-03-29,2308730.0,2397,0.8677513558614935,963.0,Tuesday,0.0,11.1,-2.2,4.449999999999999,0,0,2011,3,13,29,high,cold,dry,88,spring
2011-03-30,1141006.0,1519,0.8894009216589862,751.0,Wednesday,0.13,7.8,0.0,3.9,0,0,2011,3,13,30,high,cold,light,89,spring
2011-03-31,1257813.0,1668,0.8926858513189448,754.0,Thursday,0.03,6.1,2.8,4.449999999999999,0,0,2011,3,13,31,high,cold,light,90,spring
2011-04-01,2047246.0,2192,0.8599452554744526,934.0,Friday,0.14,9.4,2.2,5.800000000000001,0,0,2011,4,13,1,high,cold,light,91,spring
2011-04-02,4040699.0,2225,0.5968539325842697,1816.0,Saturday,0.04,11.1,0.0,5.55,0,1,2011,4,13,2,low,cold,light,92,spring
2011-04-03,7826951.0,3212,0.4859900373599004,2437.0,Sunday,0.01,15.0,3.3,9.15,0,1,2011,4,13,3,low,cold,light,93,spring
2011-04-04,4589376.0,3079,0.7616109126339721,1491.0,Monday,0.0,30.0,6.1,18.05,0,0,2011,4,14,4,medium,nice,dry,94,spring
2011-04-05,1505377.0,1768,0.9055429864253394,851.0,Tuesday,0.25,22.8,3.9,13.35,0,0,2011,4,14,5,high,cold,light,95,spring
2011-04-06,2913122.0,2776,0.8512247838616714,1049.0,Wednesday,0.0,17.8,1.1,9.450000000000001,0,0,2011,4,14,6,high,cold,dry,96,spring
2011-04-07,3560715.0,3001,0.8100633122292569,1187.0,Thursday,0.0,16.1,6.7,11.4,0,0,2011,4,14,7,high,cold,dry,97,spring
2011-04-08,979025.0,1454,0.8817056396148556,673.0,Friday,0.35,8.9,5.6,7.25,0,0,2011,4,14,8,high,cold,light,98,spring
2011-04-09,3713099.0,2428,0.6379736408566722,1529.0,Saturday,0.0,11.1,5.6,8.35,0,1,2011,4,14,9,low,cold,dry,99,spring
2011-04-10,5690178.0,2850,0.5831578947368421,1997.0,Sunday,0.0,17.2,10.0,13.6,0,1,2011,4,14,10,low,cold,dry,100,spring
2011-04-11,4601413.0,3304,0.7415254237288136,1393.0,Monday,0.0,29.4,11.7,20.549999999999997,0,0,2011,4,15,11,medium,nice,dry,101,spring
2011-04-12,1665145.0,1997,0.8713069604406609,834.0,Tuesday,0.34,22.2,10.6,16.4,0,0,2011,4,15,12,high,nice,light,102,spring
2011-04-13,1906865.0,2128,0.9022556390977444,896.0,Wednesday,0.16,13.3,8.3,10.8,0,0,2011,4,15,13,high,cold,light,103,spring
2011-04-14,3925541.0,3210,0.8358255451713396,1223.0,Thursday,0.0,22.2,5.6,13.899999999999999,0,0,2011,4,15,14,high,cold,dry,104,spring
2011-04-15,3947764.0,3083,0.7917612714888096,1280.0,Friday,0.0,17.2,7.2,12.2,0,0,2011,4,15,15,medium,cold,dry,105,spring
2011-04-16,673672.0,775,0.8438709677419355,869.0,Saturday,1.29,17.2,8.9,13.05,0,1,2011,4,15,16,high,cold,heavy,106,spring
2011-04-17,7494473.0,3678,0.577215878194671,2038.0,Sunday,0.0,18.9,8.3,13.6,0,1,2011,4,15,17,low,cold,dry,107,spring
2011-04-18,4232550.0,3369,0.8017215791035915,1256.0,Monday,0.0,22.8,8.9,15.850000000000001,0,0,2011,4,16,18,high,nice,dry,108,spring
2011-04-19,3331355.0,3139,0.8697037273016884,1061.0,Tuesday,0.07,18.3,11.7,15.0,0,0,2011,4,16,19,high,cold,light,109,spring
2011-04-20,4585922.0,3898,0.8429964084145716,1176.0,Wednesday,0.0,30.0,10.0,20.0,0,0,2011,4,16,20,high,nice,dry,110,spring
2011-04-21,4807294.0,3992,0.8138777555110219,1204.0,Thursday,0.0,17.8,6.7,12.25,0,0,2011,4,16,21,high,cold,dry,111,spring
2011-04-22,1456406.0,1648,0.8925970873786407,884.0,Friday,0.21,10.0,5.6,7.8,0,0,2011,4,16,22,high,cold,light,112,spring
2011-04-23,7336394.0,3970,0.6322418136020151,1848.0,Saturday,0.08,23.3,6.7,15.0,0,1,2011,4,16,23,low,cold,light,113,spring
2011-04-24,8301194.0,4116,0.5850340136054422,2017.0,Sunday,0.52,29.4,14.4,21.9,0,1,2011,4,16,24,low,nice,light,114,spring
2011-04-25,5418101.0,4021,0.8080079582193485,1347.0,Monday,0.02,29.4,16.1,22.75,0,0,2011,4,17,25,high,nice,light,115,spring
2011-04-26,5255506.0,4331,0.8441468483029323,1213.0,Tuesday,0.0,28.9,20.0,24.45,0,0,2011,4,17,26,high,nice,dry,116,spring
2011-04-27,4245806.0,3809,0.8569178262011027,1115.0,Wednesday,0.0,26.7,19.4,23.049999999999997,0,0,2011,4,17,27,high,nice,dry,117,spring
2011-04-28,4318218.0,3996,0.8578578578578578,1081.0,Thursday,0.04,25.6,12.8,19.200000000000003,0,0,2011,4,17,28,high,nice,light,118,spring
2011-04-29,5288777.0,4437,0.8023439260761775,1192.0,Friday,0.0,20.0,9.4,14.7,0,0,2011,4,17,29,high,cold,dry,119,spring
2011-04-30,9453276.0,5214,0.6235136171845033,1813.0,Saturday,0.0,20.0,8.9,14.45,0,1,2011,4,17,30,low,cold,dry,120,spring
2011-05-01,4706949.0,3295,0.6549317147192716,1429.0,Sunday,0.06,16.7,8.3,12.5,0,1,2011,5,17,1,low,cold,light,121,spring
2011-05-02,5708587.0,4329,0.8048048048048048,1319.0,Monday,0.0,23.3,12.2,17.75,0,0,2011,5,18,2,high,nice,dry,122,spring
2011-05-03,4724664.0,4366,0.8618873110398534,1082.0,Tuesday,0.02,27.8,13.9,20.85,0,0,2011,5,18,3,high,nice,light,123,spring
2011-05-04,2368324.0,2595,0.9028901734104048,913.0,Wednesday,0.62,16.7,7.8,12.25,0,0,2011,5,18,4,high,cold,light,124,spring
2011-05-05,5460522.0,4338,0.859151682803135,1259.0,Thursday,0.0,20.0,6.1,13.05,0,0,2011,5,18,5,high,cold,dry,125,spring
2011-05-06,6292454.0,4536,0.8035714285714286,1387.0,Friday,0.13,22.2,4.4,13.3,0,0,2011,5,18,6,high,cold,light,126,spring
2011-05-07,8814266.0,4616,0.6522963604852686,1910.0,Saturday,0.0,22.2,8.3,15.25,0,1,2011,5,18,7,low,nice,dry,127,spring
2011-05-08,8354771.0,4245,0.6702002355712603,1968.0,Sunday,0.0,23.9,8.3,16.1,0,1,2011,5,18,8,low,nice,dry,128,spring
2011-05-09,5673763.0,4283,0.8456689236516459,1325.0,Monday,0.0,23.3,9.4,16.35,0,0,2011,5,19,9,high,nice,dry,129,spring
2011-05-10,6631561.0,4733,0.8540038030847242,1401.0,Tuesday,0.0,25.0,7.8,16.4,0,0,2011,5,19,10,high,nice,dry,130,spring
2011-05-11,5301985.0,4104,0.8659844054580896,1292.0,Wednesday,0.0,23.3,12.8,18.05,0,0,2011,5,19,11,high,nice,dry,131,spring
2011-05-12,5626264.0,4770,0.8545073375262054,1180.0,Thursday,0.0,26.1,10.6,18.35,0,0,2011,5,19,12,high,nice,dry,132,spring
2011-05-13,4510876.0,4038,0.8291233283803864,1117.0,Friday,0.0,20.0,14.4,17.2,0,0,2011,5,19,13,high,nice,dry,133,spring
2011-05-14,4573351.0,3352,0.7318019093078759,1364.0,Saturday,0.38,18.3,15.0,16.65,0,1,2011,5,19,14,medium,nice,light,134,spring
2011-05-15,7153768.0,4484,0.6471900089206066,1595.0,Sunday,0.39,25.0,16.7,20.85,0,1,2011,5,19,15,low,nice,light,135,spring
2011-05-16,4861251.0,3909,0.8025070350473267,1244.0,Monday,0.0,25.0,14.4,19.7,0,0,2011,5,20,16,high,nice,dry,136,spring
2011-05-17,4535101.0,4067,0.8332923530858126,1115.0,Tuesday,0.37,22.8,17.2,20.0,0,0,2011,5,20,17,high,nice,light,137,spring
2011-05-18,4259729.0,3812,0.8596537250786989,1117.0,Wednesday,0.25,21.7,17.2,19.45,0,0,2011,5,20,18,high,nice,light,138,spring
2011-05-19,5158093.0,4503,0.8369975571840995,1145.0,Thursday,0.11,22.8,12.8,17.8,0,0,2011,5,20,19,high,nice,light,139,spring
2011-05-20,6400287.0,4844,0.8127580511973576,1321.0,Friday,0.0,22.2,10.6,16.4,0,0,2011,5,20,20,high,nice,dry,140,spring
2011-05-21,11351139.0,5731,0.6067004013261211,1981.0,Saturday,0.0,27.8,11.7,19.75,0,1,2011,5,20,21,low,nice,dry,141,spring
2011-05-22,7041146.0,4596,0.6570931244560487,1532.0,Sunday,0.0,24.4,15.0,19.7,0,1,2011,5,20,22,low,nice,dry,142,spring
2011-05-23,5457196.0,4224,0.8025568181818182,1292.0,Monday,0.02,28.9,17.8,23.35,0,0,2011,5,21,23,high,nice,light,143,spring
2011-05-24,4615700.0,4422,0.8509724106739032,1044.0,Tuesday,0.02,30.0,21.7,25.85,0,0,2011,5,21,24,high,nice,light,144,spring
2011-05-25,5170637.0,4917,0.8497051047386618,1052.0,Wednesday,0.0,29.4,17.2,23.299999999999997,0,0,2011,5,21,25,high,nice,dry,145,spring
2011-05-26,4997394.0,4631,0.836536385229972,1079.0,Thursday,0.0,32.8,18.9,25.849999999999998,0,0,2011,5,21,26,high,nice,dry,146,spring
2011-05-27,5204955.0,4622,0.8119861531804413,1126.0,Friday,0.05,29.4,18.9,24.15,0,0,2011,5,21,27,high,nice,light,147,spring
2011-05-28,9741308.0,4693,0.5738333688472192,2076.0,Saturday,0.0,28.9,17.8,23.35,0,1,2011,5,21,28,low,nice,dry,148,spring
2011-05-29,10432470.0,4743,0.5041113219481341,2200.0,Sunday,0.0,29.4,20.0,24.7,0,1,2011,5,21,29,low,nice,dry,149,spring
2011-05-30,7445650.0,4047,0.6174944403261675,1840.0,Monday,0.0,36.7,21.1,28.900000000000002,1,1,2011,5,22,30,low,nice,dry,150,spring
2011-05-31,4070119.0,3940,0.8296954314720812,1033.0,Tuesday,0.0,36.1,22.2,29.15,0,0,2011,5,22,31,high,nice,dry,151,spring
2011-06-01,4111318.0,3931,0.8697532434495039,1046.0,Wednesday,0.0,36.7,22.8,29.75,0,0,2011,6,22,1,high,nice,dry,152,spring
2011-06-02,5445738.0,4912,0.8501628664495114,1109.0,Thursday,0.0,31.1,17.8,24.450000000000003,0,0,2011,6,22,2,high,nice,dry,153,spring
2011-06-03,5962352.0,5242,0.8286913391835178,1137.0,Friday,0.0,27.2,10.0,18.6,0,0,2011,6,22,3,high,nice,dry,154,spring
2011-06-04,9202367.0,5248,0.6448170731707317,1753.0,Saturday,0.0,27.8,10.0,18.9,0,1,2011,6,22,4,low,nice,dry,155,spring
2011-06-05,7693266.0,4859,0.6534266309940316,1583.0,Sunday,0.18,28.3,18.9,23.6,0,1,2011,6,22,5,low,nice,light,156,spring
2011-06-06,5096205.0,4488,0.8507130124777184,1136.0,Monday,0.0,30.0,16.7,23.35,0,0,2011,6,23,6,high,nice,dry,157,spring
2011-06-07,5141898.0,4783,0.8411039096801171,1075.0,Tuesday,0.0,32.2,15.6,23.900000000000002,0,0,2011,6,23,7,high,nice,dry,158,spring
2011-06-08,4649673.0,4358,0.8451124368976595,1067.0,Wednesday,0.0,37.2,20.0,28.6,0,0,2011,6,23,8,high,nice,dry,159,spring
2011-06-09,3652610.0,3889,0.8552327076369246,939.0,Thursday,0.29,37.8,21.7,29.75,0,0,2011,6,23,9,high,nice,light,160,spring
2011-06-10,5022625.0,4540,0.8207048458149779,1106.0,Friday,0.16,32.8,20.6,26.7,0,0,2011,6,23,10,high,nice,light,161,spring
2011-06-11,7774289.0,4902,0.6474908200734394,1586.0,Saturday,0.0,30.6,21.7,26.15,0,1,2011,6,23,11,low,nice,dry,162,spring
2011-06-12,6562065.0,4407,0.6671204901293397,1489.0,Sunday,0.39,30.6,20.0,25.3,0,1,2011,6,23,12,low,nice,light,163,spring
2011-06-13,5976820.0,4969,0.8263232038639565,1203.0,Monday,0.0,25.6,16.7,21.15,0,0,2011,6,24,13,high,nice,dry,164,spring
2011-06-14,5116730.0,4829,0.8496583143507973,1060.0,Tuesday,0.0,26.1,13.9,20.0,0,0,2011,6,24,14,high,nice,dry,165,spring
2011-06-15,5511187.0,5123,0.8498926410306461,1076.0,Wednesday,0.0,28.9,11.7,20.299999999999997,0,0,2011,6,24,15,high,nice,dry,166,spring
2011-06-16,3617294.0,3725,0.8539597315436241,971.0,Thursday,1.96,27.2,14.4,20.8,0,0,2011,6,24,16,high,nice,heavy,167,spring
2011-06-17,5270066.0,4772,0.819362950544845,1104.0,Friday,0.0,30.6,17.8,24.200000000000003,0,0,2011,6,24,17,high,nice,dry,168,spring
2011-06-18,8494899.0,5054,0.6426592797783933,1681.0,Saturday,0.07,29.4,20.0,24.7,0,1,2011,6,24,18,low,nice,light,169,spring
2011-06-19,6843066.0,4676,0.6497005988023952,1463.0,Sunday,0.0,29.4,21.7,25.549999999999997,0,1,2011,6,24,19,low,nice,dry,170,spring
2011-06-20,4295686.0,3967,0.8243004789513486,1083.0,Monday,0.08,26.1,19.4,22.75,0,0,2011,6,25,20,high,nice,light,171,spring
2011-06-21,5133035.0,4769,0.8385405745439295,1076.0,Tuesday,0.02,30.6,19.4,25.0,0,0,2011,6,25,21,high,nice,light,172,summer
2011-06-22,4581289.0,4445,0.8526434195725534,1031.0,Wednesday,0.0,32.8,21.1,26.95,0,0,2011,6,25,22,high,nice,dry,173,summer
2011-06-23,4944230.0,4724,0.8422946655376801,1047.0,Thursday,0.0,30.6,23.3,26.950000000000003,0,0,2011,6,25,23,high,nice,dry,174,summer
2011-06-24,6099473.0,4930,0.8034482758620691,1237.0,Friday,0.0,30.6,20.6,25.6,0,0,2011,6,25,24,high,nice,dry,175,summer
2011-06-25,8435054.0,5114,0.6517403206883066,1649.0,Saturday,0.0,28.3,20.0,24.15,0,1,2011,6,25,25,low,nice,dry,176,summer
2011-06-26,8995800.0,5241,0.6340393054760541,1716.0,Sunday,0.0,28.9,15.6,22.25,0,1,2011,6,25,26,low,nice,dry,177,summer
2011-06-27,5609437.0,4655,0.8167561761546724,1205.0,Monday,0.01,27.8,20.0,23.9,0,0,2011,6,26,27,high,nice,light,178,summer
2011-06-28,5274490.0,4580,0.8408296943231441,1152.0,Tuesday,0.35,32.8,20.0,26.4,0,0,2011,6,26,28,high,nice,light,179,summer
2011-06-29,5725258.0,5155,0.8354995150339476,1111.0,Wednesday,0.0,30.6,21.1,25.85,0,0,2011,6,26,29,high,nice,dry,180,summer
2011-06-30,5945033.0,5456,0.8123167155425219,1090.0,Thursday,0.0,30.0,15.6,22.8,0,0,2011,6,26,30,high,nice,dry,181,summer
2011-07-01,6461343.0,5296,0.7651057401812689,1220.0,Friday,0.0,31.7,15.6,23.65,0,0,2011,7,26,1,medium,nice,dry,182,summer
2011-07-02,9530936.0,5052,0.5637371338083927,1887.0,Saturday,0.0,33.9,14.4,24.15,0,1,2011,7,26,2,low,nice,dry,183,summer
2011-07-03,9333786.0,4591,0.5035939882378567,2033.0,Sunday,0.55,33.9,20.6,27.25,0,1,2011,7,26,3,low,nice,light,184,summer
2011-07-04,12296473.0,5975,0.4878661087866109,2058.0,Monday,0.0,31.7,21.1,26.4,1,1,2011,7,27,4,low,nice,dry,185,summer
2011-07-05,5648727.0,4614,0.7767663632423061,1224.0,Tuesday,0.0,33.9,20.6,27.25,0,0,2011,7,27,5,medium,nice,dry,186,summer
2011-07-06,4922607.0,4569,0.8286277084701248,1077.0,Wednesday,0.0,31.7,21.7,26.7,0,0,2011,7,27,6,high,nice,dry,187,summer
2011-07-07,4849705.0,4507,0.8327046816063901,1076.0,Thursday,0.1,35.0,21.1,28.05,0,0,2011,7,27,7,high,nice,light,188,summer
2011-07-08,4335926.0,3979,0.8268409148027143,1090.0,Friday,0.83,30.6,21.7,26.15,0,0,2011,7,27,8,high,nice,light,189,summer
2011-07-09,8612188.0,5268,0.6228170083523159,1635.0,Saturday,0.0,32.2,20.0,26.1,0,1,2011,7,27,9,low,nice,dry,190,summer
2011-07-10,7199366.0,4827,0.6386989848767349,1491.0,Sunday,0.0,32.2,20.0,26.1,0,1,2011,7,27,10,low,nice,dry,191,summer
2011-07-11,4692291.0,4040,0.8217821782178217,1161.0,Monday,0.17,33.9,22.2,28.049999999999997,0,0,2011,7,28,11,high,nice,light,192,summer
2011-07-12,4517771.0,4207,0.8428809127644402,1074.0,Tuesday,0.0,33.9,23.3,28.6,0,0,2011,7,28,12,high,nice,dry,193,summer
2011-07-13,4784688.0,4289,0.826299836791793,1116.0,Wednesday,0.26,33.3,22.2,27.75,0,0,2011,7,28,13,high,nice,light,194,summer
2011-07-14,5475335.0,5017,0.8230017939007375,1091.0,Thursday,0.0,28.3,18.9,23.6,0,0,2011,7,28,14,high,nice,dry,195,summer
2011-07-15,7082900.0,5475,0.7592694063926941,1294.0,Friday,0.0,28.3,17.8,23.05,0,0,2011,7,28,15,medium,nice,dry,196,summer
2011-07-16,10812562.0,5847,0.5866256199760561,1849.0,Saturday,0.0,30.6,15.6,23.1,0,1,2011,7,28,16,low,nice,dry,197,summer
2011-07-17,8847198.0,5245,0.6177311725452812,1687.0,Sunday,0.0,32.8,20.0,26.4,0,1,2011,7,28,17,low,nice,dry,198,summer
2011-07-18,4803347.0,4404,0.8090372388737511,1091.0,Monday,0.0,35.0,21.1,28.05,0,0,2011,7,29,18,high,nice,dry,199,summer
2011-07-19,4517671.0,4469,0.8319534571492504,1011.0,Tuesday,0.16,35.0,23.3,29.15,0,0,2011,7,29,19,high,nice,light,200,summer
2011-07-20,4153851.0,4273,0.8495202433887199,972.0,Wednesday,0.0,33.9,22.2,28.049999999999997,0,0,2011,7,29,20,high,nice,dry,201,summer
2011-07-21,4143981.0,3737,0.8311479796628312,1109.0,Thursday,0.0,37.8,25.0,31.4,0,0,2011,7,29,21,high,nice,dry,202,summer
2011-07-22,3517654.0,3348,0.8327359617682198,1051.0,Friday,0.0,41.1,27.2,34.15,0,0,2011,7,29,22,high,nice,dry,203,summer
2011-07-23,4452241.0,3241,0.6957729095958037,1374.0,Saturday,0.06,38.9,25.6,32.25,0,1,2011,7,29,23,low,nice,light,204,summer
2011-07-24,4891379.0,3562,0.7055025266704099,1373.0,Sunday,0.0,36.7,25.6,31.150000000000002,0,1,2011,7,29,24,medium,nice,dry,205,summer
2011-07-25,3819076.0,3790,0.8506596306068601,1008.0,Monday,0.64,32.8,22.8,27.799999999999997,0,0,2011,7,30,25,high,nice,light,206,summer
2011-07-26,4794109.0,4510,0.8339246119733925,1063.0,Tuesday,0.0,35.0,22.2,28.6,0,0,2011,7,30,26,high,nice,dry,207,summer
2011-07-27,5019909.0,4602,0.8363754889178618,1091.0,Wednesday,0.0,32.2,21.7,26.950000000000003,0,0,2011,7,30,27,high,nice,dry,208,summer
2011-07-28,4468492.0,4346,0.8605614358030372,1028.0,Thursday,0.0,32.8,20.0,26.4,0,0,2011,7,30,28,high,nice,dry,209,summer
2011-07-29,3991910.0,3819,0.8248232521602514,1045.0,Friday,0.0,38.3,25.0,31.65,0,0,2011,7,30,29,high,nice,dry,210,summer
2011-07-30,7201265.0,4417,0.6470455059995472,1630.0,Saturday,0.0,35.6,22.8,29.200000000000003,0,1,2011,7,30,30,low,nice,dry,211,summer
2011-07-31,6982653.0,4262,0.6426560300328484,1638.0,Sunday,0.0,36.7,20.0,28.35,0,1,2011,7,30,31,low,nice,dry,212,summer
2011-08-01,4423302.0,4216,0.8270872865275142,1049.0,Monday,0.0,37.2,21.7,29.450000000000003,0,0,2011,8,31,1,high,nice,dry,213,summer
2011-08-02,4997543.0,4804,0.8334721065778518,1040.0,Tuesday,0.0,35.6,21.1,28.35,0,0,2011,8,31,2,high,nice,dry,214,summer
2011-08-03,3303212.0,3529,0.8676678945877019,936.0,Wednesday,0.43,29.4,23.3,26.35,0,0,2011,8,31,3,high,nice,light,215,summer
2011-08-04,4907544.0,4529,0.8235813645396335,1084.0,Thursday,0.01,26.7,21.1,23.9,0,0,2011,8,31,4,high,nice,light,216,summer
2011-08-05,5767724.0,4818,0.7876712328767124,1197.0,Friday,0.0,29.4,18.3,23.85,0,0,2011,8,31,5,medium,nice,dry,217,summer
2011-08-06,6585094.0,4245,0.6421672555948175,1551.0,Saturday,0.36,31.7,20.6,26.15,0,1,2011,8,31,6,low,nice,light,218,summer
2011-08-07,5620584.0,3737,0.6531977522076532,1504.0,Sunday,0.02,33.9,23.9,28.9,0,1,2011,8,31,7,low,nice,light,219,summer
2011-08-08,5242038.0,4276,0.8023854069223574,1226.0,Monday,0.0,32.8,23.3,28.049999999999997,0,0,2011,8,32,8,high,nice,dry,220,summer
2011-08-09,5156715.0,4550,0.8004395604395604,1133.0,Tuesday,0.04,33.3,21.1,27.2,0,0,2011,8,32,9,high,nice,light,221,summer
2011-08-10,5418403.0,4710,0.8123142250530786,1150.0,Wednesday,0.0,32.2,20.6,26.400000000000002,0,0,2011,8,32,10,high,nice,dry,222,summer
2011-08-11,4750716.0,4737,0.8287945957356977,1003.0,Thursday,0.0,30.0,18.3,24.15,0,0,2011,8,32,11,high,nice,dry,223,summer
2011-08-12,5801238.0,4848,0.7836221122112211,1197.0,Friday,0.0,31.1,16.7,23.9,0,0,2011,8,32,12,medium,nice,dry,224,summer
2011-08-13,6540370.0,4085,0.633047735618115,1601.0,Saturday,0.82,27.2,17.2,22.2,0,1,2011,8,32,13,low,nice,light,225,summer
2011-08-14,5456744.0,3774,0.645733969263381,1446.0,Sunday,0.65,27.2,20.0,23.6,0,1,2011,8,32,14,low,nice,light,226,summer
2011-08-15,4995138.0,4281,0.8192011212333566,1167.0,Monday,0.17,28.3,19.4,23.85,0,0,2011,8,33,15,high,nice,light,227,summer
2011-08-16,4941697.0,4673,0.8457093943933234,1057.0,Tuesday,0.08,29.4,18.9,24.15,0,0,2011,8,33,16,high,nice,light,228,summer
2011-08-17,4892841.0,4642,0.8560965101249461,1054.0,Wednesday,0.0,31.7,18.3,25.0,0,0,2011,8,33,17,high,nice,dry,229,summer
2011-08-18,3923800.0,3756,0.8298722044728435,1045.0,Thursday,1.72,31.7,20.0,25.85,0,0,2011,8,33,18,high,nice,heavy,230,summer
2011-08-19,4590935.0,4102,0.8057045343734763,1119.0,Friday,0.01,30.0,18.9,24.45,0,0,2011,8,33,19,high,nice,light,231,summer
2011-08-20,8392765.0,5104,0.625,1644.0,Saturday,0.0,30.6,17.2,23.9,0,1,2011,8,33,20,low,nice,dry,232,summer
2011-08-21,5277426.0,3809,0.6726174849041743,1386.0,Sunday,0.99,30.6,21.1,25.85,0,1,2011,8,33,21,low,nice,light,233,summer
2011-08-22,5727273.0,4699,0.8231538625239413,1219.0,Monday,0.0,27.8,17.2,22.5,0,0,2011,8,34,22,high,nice,dry,234,summer
2011-08-23,8850874.0,5818,0.7820556892402888,1521.0,Tuesday,0.0,27.2,12.8,20.0,0,0,2011,8,34,23,medium,nice,dry,235,summer
2011-08-24,5792172.0,5064,0.8141785150078988,1144.0,Wednesday,0.0,28.9,13.9,21.4,0,0,2011,8,34,24,high,nice,dry,236,summer
2011-08-25,3091332.0,3490,0.8753581661891118,886.0,Thursday,0.38,27.2,20.6,23.9,0,0,2011,8,34,25,high,nice,light,237,summer
2011-08-26,4876909.0,4607,0.8332971565009768,1059.0,Friday,0.01,30.0,18.9,24.45,0,0,2011,8,34,26,high,nice,light,238,summer
2011-08-27,1166424.0,1105,0.7963800904977375,1056.0,Saturday,3.59,25.6,21.7,23.65,0,1,2011,8,34,27,medium,nice,heavy,239,summer
2011-08-28,7138699.0,4289,0.670319421776638,1664.0,Sunday,1.1,28.3,17.8,23.05,0,1,2011,8,34,28,low,nice,heavy,240,summer
2011-08-29,5247123.0,4576,0.8406905594405595,1147.0,Monday,0.0,26.7,15.0,20.85,0,0,2011,8,35,29,high,nice,dry,241,summer
2011-08-30,5340682.0,5148,0.85003885003885,1037.0,Tuesday,0.0,27.2,13.3,20.25,0,0,2011,8,35,30,high,nice,dry,242,summer
2011-08-31,5257764.0,4999,0.8621724344868974,1052.0,Wednesday,0.0,28.3,13.3,20.8,0,0,2011,8,35,31,high,nice,dry,243,summer
2011-09-01,5170272.0,5059,0.8452263293140937,1022.0,Thursday,0.0,27.2,15.0,21.1,0,0,2011,9,35,1,high,nice,dry,244,summer
2011-09-02,5231705.0,4682,0.8135412217001281,1117.0,Friday,0.02,25.0,18.3,21.65,0,0,2011,9,35,2,high,nice,light,245,summer
2011-09-03,8045683.0,4426,0.5632625395390872,1818.0,Saturday,0.14,27.8,19.4,23.6,0,1,2011,9,35,3,low,nice,light,246,summer
2011-09-04,10579841.0,4901,0.4854111405835544,2159.0,Sunday,0.0,30.6,20.6,25.6,0,1,2011,9,35,4,low,nice,dry,247,summer
2011-09-05,5769533.0,3310,0.6265861027190333,1743.0,Monday,1.43,27.2,17.8,22.5,1,1,2011,9,36,5,low,nice,heavy,248,summer
2011-09-06,2013252.0,2666,0.9234808702175544,755.0,Tuesday,1.84,17.8,16.7,17.25,0,0,2011,9,36,6,high,nice,heavy,249,summer
2011-09-07,1385690.0,1964,0.9399185336048879,706.0,Wednesday,3.4,25.6,17.2,21.4,0,0,2011,9,36,7,high,nice,heavy,250,summer
2011-09-08,1369930.0,1810,0.9154696132596684,757.0,Thursday,1.44,23.9,17.8,20.85,0,0,2011,9,36,8,high,nice,heavy,251,summer
